timestamp,day,hour,minute,temperature,humidity,nh3,co2,activity,ear_tag_temp,feeding_amount,anomaly_label
Day01-05:23,1,5,23,23.0,63.5,7.0,471.0,17.3,38.8,0,正常
Day01-05:24,1,5,24,22.9,63.7,5.1,431.0,14.2,38.3,0,正常
Day01-05:25,1,5,25,22.9,63.8,3.2,582.0,13.9,38.4,0,正常
Day01-05:26,1,5,26,22.7,62.3,5.4,437.0,20.0,37.9,0,正常
Day01-05:27,1,5,27,23.3,63.5,4.7,505.0,22.0,38.6,0,正常
Day01-05:28,1,5,28,22.4,64.0,5.0,454.0,7.3,38.8,0,正常
Day01-05:29,1,5,29,22.3,63.5,5.7,452.0,16.8,38.1,0,正常
Day01-05:30,1,5,30,22.6,65.4,5.5,424.0,19.3,38.2,0,正常
Day01-05:31,1,5,31,22.9,62.7,6.2,502.0,15.7,38.6,0,正常
Day01-05:32,1,5,32,22.5,64.2,5.7,486.0,14.8,39.0,0,正常
Day01-05:33,1,5,33,22.9,63.0,7.7,533.0,15.4,38.8,0,正常
Day01-05:34,1,5,34,23.1,62.8,5.1,451.0,22.0,38.4,0,正常
Day01-05:35,1,5,35,23.3,64.8,6.5,517.0,9.4,38.5,0,正常
Day01-05:36,1,5,36,22.6,64.1,5.1,534.0,7.5,38.8,0,正常
Day01-05:37,1,5,37,22.8,62.0,7.2,559.0,19.0,38.3,0,正常
Day01-05:38,1,5,38,22.6,63.7,6.2,530.0,18.7,38.7,0,正常
Day01-05:39,1,5,39,22.0,62.8,8.7,531.0,10.7,38.7,0,正常
Day01-05:40,1,5,40,22.6,61.1,6.7,516.0,12.5,39.0,0,正常
Day01-05:41,1,5,41,22.5,63.2,5.6,562.0,15.5,38.7,0,正常
Day01-05:42,1,5,42,23.1,63.9,6.7,478.0,12.5,38.5,0,正常
Day01-05:43,1,5,43,22.8,64.9,6.3,435.0,9.8,38.4,0,正常
Day01-05:44,1,5,44,22.9,64.0,3.8,525.0,20.6,38.3,0,正常
Day01-05:45,1,5,45,23.0,62.3,3.5,472.0,13.4,38.8,0,正常
Day01-05:46,1,5,46,22.7,63.5,4.7,502.0,20.6,38.4,0,正常
Day01-05:47,1,5,47,22.6,62.8,4.9,559.0,16.9,38.8,0,正常
Day01-05:48,1,5,48,22.4,62.4,6.3,572.0,15.9,38.7,0,正常
Day01-05:49,1,5,49,23.0,62.4,4.2,487.0,11.2,38.4,0,正常
Day01-05:50,1,5,50,23.2,61.8,5.8,467.0,14.2,38.3,0,正常
Day01-05:51,1,5,51,22.5,61.0,7.8,615.0,20.7,38.6,0,正常
Day01-05:52,1,5,52,23.5,63.0,6.1,535.0,17.8,38.8,0,正常
Day01-05:53,1,5,53,22.4,62.8,5.7,502.0,18.6,38.0,0,正常
Day01-05:54,1,5,54,23.0,63.4,2.5,542.0,14.9,38.5,0,正常
Day01-05:55,1,5,55,23.1,63.7,7.3,473.0,14.2,38.4,0,正常
Day01-05:56,1,5,56,23.6,63.2,4.8,514.0,4.3,37.9,0,正常
Day01-05:57,1,5,57,22.8,63.5,5.5,481.0,17.0,38.7,0,正常
Day01-05:58,1,5,58,22.6,62.8,7.8,477.0,19.5,38.2,0,正常
Day01-05:59,1,5,59,22.6,64.0,6.5,470.0,25.5,38.9,0,正常
Day01-06:00,1,6,0,23.7,61.5,6.3,582.0,65.7,38.3,0,正常
Day01-06:01,1,6,1,23.4,60.4,6.2,572.0,63.1,38.3,0,正常
Day01-06:02,1,6,2,23.6,62.0,7.1,673.0,57.0,38.3,0,正常
Day01-06:03,1,6,3,24.0,60.7,7.4,592.0,72.8,38.5,0,正常
Day01-06:04,1,6,4,23.9,61.2,5.8,757.0,74.0,38.4,0,正常
Day01-06:05,1,6,5,23.2,60.8,6.3,623.0,64.4,38.1,0,正常
Day01-06:06,1,6,6,23.7,59.8,6.5,515.0,65.4,37.9,0,正常
Day01-06:07,1,6,7,23.7,61.2,6.5,512.0,64.3,38.8,0,正常
Day01-06:08,1,6,8,23.7,60.4,8.6,635.0,72.0,38.4,0,正常
Day01-06:09,1,6,9,23.7,61.5,5.9,557.0,61.4,38.7,0,正常
Day01-06:10,1,6,10,23.7,61.1,5.1,613.0,70.6,39.3,0,正常
Day01-06:11,1,6,11,23.5,63.1,7.7,576.0,68.2,38.8,0,正常
Day01-06:12,1,6,12,23.1,60.8,4.2,681.0,68.8,38.7,0,正常
Day01-06:13,1,6,13,23.8,61.9,6.9,626.0,67.0,38.1,0,正常
Day01-06:14,1,6,14,23.7,61.1,7.4,573.0,57.4,38.8,0,正常
Day01-06:15,1,6,15,23.3,62.1,7.6,570.0,60.0,38.5,0,正常
Day01-06:16,1,6,16,23.0,61.0,6.4,524.0,56.0,38.8,0,正常
Day01-06:17,1,6,17,23.3,60.4,7.5,602.0,66.0,38.2,0,正常
Day01-06:18,1,6,18,23.4,61.9,4.9,537.0,57.9,39.1,0,正常
Day01-06:19,1,6,19,23.4,61.4,5.7,589.0,67.1,38.4,0,正常
Day01-06:20,1,6,20,23.7,61.0,7.1,674.0,61.8,38.7,0,正常
Day01-06:21,1,6,21,23.0,61.1,5.6,542.0,62.3,38.4,0,正常
Day01-06:22,1,6,22,23.4,60.6,3.5,577.0,51.6,38.5,0,正常
Day01-06:23,1,6,23,23.4,59.6,5.1,617.0,63.7,38.9,0,正常
Day01-06:24,1,6,24,24.0,61.8,6.2,544.0,62.3,38.2,0,正常
Day01-06:25,1,6,25,23.4,60.4,6.3,577.0,67.9,38.3,0,正常
Day01-06:26,1,6,26,23.9,62.6,4.6,652.0,71.3,38.1,0,正常
Day01-06:27,1,6,27,23.9,62.2,6.7,610.0,62.9,38.6,0,正常
Day01-06:28,1,6,28,23.9,62.4,6.3,634.0,73.4,38.6,0,正常
Day01-06:29,1,6,29,23.7,60.9,6.7,557.0,70.1,38.1,0,正常
Day01-06:30,1,6,30,23.2,62.2,7.1,586.0,65.2,38.5,0,正常
Day01-06:31,1,6,31,23.1,60.8,6.3,568.0,62.9,38.8,0,正常
Day01-06:32,1,6,32,23.6,59.6,4.1,522.0,67.9,39.0,0,正常
Day01-06:33,1,6,33,23.8,58.1,8.3,671.0,61.0,38.4,0,正常
Day01-06:34,1,6,34,23.4,60.3,9.2,574.0,63.3,38.3,0,正常
Day01-06:35,1,6,35,23.6,61.9,6.0,596.0,71.8,38.6,0,正常
Day01-06:36,1,6,36,23.1,62.0,6.2,565.0,65.1,38.4,0,正常
Day01-06:37,1,6,37,23.6,61.0,5.6,552.0,56.5,38.7,0,正常
Day01-06:38,1,6,38,23.0,60.8,5.8,587.0,64.0,38.4,0,正常
Day01-06:39,1,6,39,23.2,60.5,5.9,568.0,57.3,38.5,0,正常
Day01-06:40,1,6,40,23.1,60.6,5.2,612.0,62.1,38.9,0,正常
Day01-06:41,1,6,41,23.5,60.7,7.9,603.0,64.7,38.5,0,正常
Day01-06:42,1,6,42,24.0,58.6,7.6,592.0,61.4,38.5,0,正常
Day01-06:43,1,6,43,23.1,61.3,5.4,597.0,72.4,37.8,0,正常
Day01-06:44,1,6,44,23.8,62.6,7.7,623.0,60.7,37.8,0,正常
Day01-06:45,1,6,45,23.4,60.0,6.3,585.0,57.2,38.7,0,正常
Day01-06:46,1,6,46,23.7,60.9,5.7,576.0,57.8,38.9,0,正常
Day01-06:47,1,6,47,23.7,60.7,5.0,577.0,63.5,38.7,0,正常
Day01-06:48,1,6,48,23.6,60.5,7.8,609.0,61.3,38.5,0,正常
Day01-06:49,1,6,49,23.3,61.1,6.6,556.0,68.0,38.1,0,正常
Day01-06:50,1,6,50,23.5,61.3,6.8,575.0,61.0,38.5,0,正常
Day01-06:51,1,6,51,23.7,63.6,7.1,526.0,67.0,38.7,0,正常
Day01-06:52,1,6,52,23.6,59.3,8.8,666.0,77.1,38.7,0,正常
Day01-06:53,1,6,53,23.7,60.3,8.1,621.0,60.4,38.7,0,正常
Day01-06:54,1,6,54,23.9,60.6,5.8,571.0,59.1,38.0,0,正常
Day01-06:55,1,6,55,23.7,61.7,5.2,552.0,65.1,38.5,0,正常
Day01-06:56,1,6,56,23.5,61.2,5.6,621.0,68.5,38.9,0,正常
Day01-06:57,1,6,57,23.5,61.3,6.4,627.0,63.9,38.5,0,正常
Day01-06:58,1,6,58,23.2,60.4,7.1,698.0,63.0,38.9,0,正常
Day01-06:59,1,6,59,23.9,59.8,7.8,539.0,67.8,38.2,0,正常
Day01-07:00,1,7,0,24.1,58.8,7.5,694.0,85.1,38.5,2332.0,正常
Day01-07:01,1,7,1,24.5,60.6,5.4,649.0,96.5,38.8,2219.0,正常
Day01-07:02,1,7,2,24.4,57.7,6.8,677.0,89.0,38.6,2161.0,正常
Day01-07:03,1,7,3,24.0,60.3,7.3,728.0,93.7,38.6,2292.0,正常
Day01-07:04,1,7,4,24.3,59.3,5.7,659.0,82.3,38.0,2224.0,正常
Day01-07:05,1,7,5,24.5,58.0,9.1,749.0,100,38.0,2275.0,正常
Day01-07:06,1,7,6,23.9,58.2,7.5,713.0,89.2,38.3,2139.0,正常
Day01-07:07,1,7,7,23.9,59.7,7.3,674.0,83.7,38.7,2137.0,正常
Day01-07:08,1,7,8,23.7,59.3,10.3,686.0,93.4,38.7,2318.0,正常
Day01-07:09,1,7,9,23.8,59.9,6.1,697.0,89.3,38.2,2114.0,正常
Day01-07:10,1,7,10,23.8,61.2,6.8,741.0,95.8,38.9,2237.0,正常
Day01-07:11,1,7,11,24.3,59.0,6.7,707.0,84.1,38.9,2261.0,正常
Day01-07:12,1,7,12,24.2,59.1,6.9,741.0,90.0,38.8,2179.0,正常
Day01-07:13,1,7,13,23.7,59.0,8.5,628.0,89.0,38.7,2185.0,正常
Day01-07:14,1,7,14,24.3,59.9,7.2,719.0,91.6,38.1,2206.0,正常
Day01-07:15,1,7,15,24.2,59.0,6.5,661.0,95.2,38.3,2169.0,正常
Day01-07:16,1,7,16,24.6,60.7,7.9,657.0,86.4,38.3,2311.0,正常
Day01-07:17,1,7,17,24.1,60.7,7.7,675.0,94.0,38.0,2233.0,正常
Day01-07:18,1,7,18,24.0,60.7,8.8,751.0,98.2,38.0,2292.0,正常
Day01-07:19,1,7,19,24.1,61.3,8.4,719.0,92.2,38.7,2188.0,正常
Day01-07:20,1,7,20,23.8,59.9,7.4,601.0,88.1,38.4,2215.0,正常
Day01-07:21,1,7,21,24.0,60.0,7.0,624.0,82.0,38.7,2087.0,正常
Day01-07:22,1,7,22,23.6,59.6,7.2,698.0,90.1,38.4,2076.0,正常
Day01-07:23,1,7,23,24.0,59.9,7.1,705.0,98.4,38.6,2173.0,正常
Day01-07:24,1,7,24,24.3,59.0,7.9,726.0,96.0,38.8,2148.0,正常
Day01-07:25,1,7,25,24.2,58.6,6.5,639.0,93.9,38.5,2190.0,正常
Day01-07:26,1,7,26,24.0,59.1,9.1,636.0,86.7,38.6,2284.0,正常
Day01-07:27,1,7,27,24.3,58.7,7.2,635.0,94.6,38.4,2107.0,正常
Day01-07:28,1,7,28,23.9,60.4,4.7,657.0,90.0,38.8,2399.0,正常
Day01-07:29,1,7,29,24.1,59.7,8.6,733.0,91.6,38.3,2173.0,正常
Day01-07:30,1,7,30,24.3,59.0,7.9,650.0,96.3,38.9,2148.0,正常
Day01-07:31,1,7,31,24.3,60.2,5.7,722.0,88.0,38.6,2149.0,正常
Day01-07:32,1,7,32,24.3,59.6,11.3,712.0,100,38.6,2231.0,正常
Day01-07:33,1,7,33,23.7,60.9,7.7,658.0,97.9,38.5,2182.0,正常
Day01-07:34,1,7,34,23.9,59.4,7.2,760.0,85.5,38.1,2267.0,正常
Day01-07:35,1,7,35,24.3,57.3,7.7,721.0,89.2,38.7,2195.0,正常
Day01-07:36,1,7,36,24.5,57.8,9.7,800.0,91.2,38.5,2262.0,正常
Day01-07:37,1,7,37,24.3,59.3,6.8,798.0,85.9,38.8,2156.0,正常
Day01-07:38,1,7,38,24.1,59.3,8.0,634.0,100,38.2,2252.0,正常
Day01-07:39,1,7,39,24.5,59.6,8.2,656.0,92.4,38.8,2280.0,正常
Day01-07:40,1,7,40,24.5,60.2,7.9,751.0,89.2,38.8,2229.0,正常
Day01-07:41,1,7,41,24.3,60.6,6.4,776.0,90.4,39.3,2167.0,正常
Day01-07:42,1,7,42,24.2,58.8,7.5,696.0,83.5,38.8,2196.0,正常
Day01-07:43,1,7,43,24.1,58.5,6.0,663.0,82.0,38.3,2241.0,正常
Day01-07:44,1,7,44,24.3,58.0,7.6,727.0,88.4,38.6,2450.0,正常
Day01-07:45,1,7,45,24.0,59.6,5.9,649.0,96.2,38.3,2278.0,正常
Day01-07:46,1,7,46,24.2,58.5,7.5,767.0,96.6,38.7,2212.0,正常
Day01-07:47,1,7,47,24.3,58.0,6.1,725.0,82.6,38.4,2242.0,正常
Day01-07:48,1,7,48,24.3,58.2,4.8,701.0,93.6,38.8,2247.0,正常
Day01-07:49,1,7,49,23.8,58.5,8.4,784.0,94.8,38.7,2178.0,正常
Day01-07:50,1,7,50,23.7,60.0,8.2,610.0,92.1,39.2,2279.0,正常
Day01-07:51,1,7,51,24.5,58.3,5.5,647.0,85.3,38.4,2172.0,正常
Day01-07:52,1,7,52,24.5,60.7,6.7,736.0,95.9,38.6,2126.0,正常
Day01-07:53,1,7,53,24.1,60.9,8.8,759.0,86.9,38.4,2154.0,正常
Day01-07:54,1,7,54,24.2,57.5,8.7,781.0,92.8,38.5,2341.0,正常
Day01-07:55,1,7,55,24.1,59.5,6.5,652.0,92.8,38.7,2161.0,正常
Day01-07:56,1,7,56,23.8,59.9,8.5,659.0,91.3,39.1,2134.0,正常
Day01-07:57,1,7,57,24.5,59.9,7.7,683.0,87.4,38.2,2255.0,正常
Day01-07:58,1,7,58,23.9,59.2,8.9,661.0,93.5,38.3,2102.0,正常
Day01-07:59,1,7,59,24.3,59.4,5.4,717.0,87.8,38.4,2138.0,正常
Day01-08:00,1,8,0,24.2,59.0,6.9,804.0,89.8,37.7,0,正常
Day01-08:01,1,8,1,24.8,58.5,6.6,830.0,87.4,38.6,0,正常
Day01-08:02,1,8,2,24.5,57.1,11.4,795.0,83.9,38.7,0,正常
Day01-08:03,1,8,3,24.5,57.1,6.4,764.0,80.7,38.7,0,正常
Day01-08:04,1,8,4,24.8,57.3,8.8,718.0,93.9,38.7,0,正常
Day01-08:05,1,8,5,24.8,57.6,8.3,774.0,88.4,38.0,0,正常
Day01-08:06,1,8,6,24.3,58.1,8.5,818.0,87.9,38.7,0,正常
Day01-08:07,1,8,7,24.7,57.7,8.1,847.0,83.3,38.4,0,正常
Day01-08:08,1,8,8,24.7,57.1,6.0,778.0,91.7,38.7,0,正常
Day01-08:09,1,8,9,24.8,56.8,12.0,743.0,94.7,39.0,0,正常
Day01-08:10,1,8,10,24.5,56.4,9.7,852.0,99.6,38.7,0,正常
Day01-08:11,1,8,11,24.7,57.6,10.2,844.0,84.1,38.4,0,正常
Day01-08:12,1,8,12,24.7,59.3,5.9,795.0,75.6,37.8,0,正常
Day01-08:13,1,8,13,24.3,57.8,8.5,835.0,83.6,39.0,0,正常
Day01-08:14,1,8,14,24.9,55.1,6.0,765.0,88.9,38.7,0,正常
Day01-08:15,1,8,15,24.6,59.3,8.6,776.0,88.6,38.2,0,正常
Day01-08:16,1,8,16,24.6,57.0,8.0,780.0,89.8,38.7,0,正常
Day01-08:17,1,8,17,24.6,56.2,6.0,797.0,84.7,38.3,0,正常
Day01-08:18,1,8,18,24.2,57.9,7.1,816.0,92.9,38.6,0,正常
Day01-08:19,1,8,19,24.5,57.8,8.1,803.0,94.6,38.3,0,正常
Day01-08:20,1,8,20,24.4,57.9,7.6,825.0,90.2,38.5,0,正常
Day01-08:21,1,8,21,24.4,56.4,7.6,746.0,100,38.2,0,正常
Day01-08:22,1,8,22,23.8,58.1,7.4,847.0,94.5,38.5,0,正常
Day01-08:23,1,8,23,24.4,58.2,6.3,763.0,100,38.3,0,正常
Day01-08:24,1,8,24,24.0,58.0,9.8,843.0,94.9,38.5,0,正常
Day01-08:25,1,8,25,24.5,59.2,5.9,729.0,96.2,38.3,0,正常
Day01-08:26,1,8,26,24.7,58.8,6.7,840.0,85.9,38.7,0,正常
Day01-08:27,1,8,27,24.8,56.8,9.3,743.0,91.0,39.0,0,正常
Day01-08:28,1,8,28,24.9,57.3,8.2,839.0,91.4,39.0,0,正常
Day01-08:29,1,8,29,24.6,59.1,7.7,823.0,89.5,38.8,0,正常
Day01-08:30,1,8,30,24.7,56.6,9.0,819.0,80.9,38.2,0,正常
Day01-08:31,1,8,31,25.2,59.2,9.1,858.0,84.8,38.2,0,正常
Day01-08:32,1,8,32,25.0,58.8,7.1,851.0,84.2,38.5,0,正常
Day01-08:33,1,8,33,24.2,56.3,6.5,904.0,98.2,38.3,0,正常
Day01-08:34,1,8,34,24.7,59.3,7.6,786.0,84.0,38.8,0,正常
Day01-08:35,1,8,35,24.9,56.9,6.8,764.0,89.6,38.5,0,正常
Day01-08:36,1,8,36,24.5,57.8,8.4,821.0,88.7,38.8,0,正常
Day01-08:37,1,8,37,24.8,58.8,9.6,796.0,90.9,39.3,0,正常
Day01-08:38,1,8,38,24.3,57.9,7.5,777.0,83.8,38.5,0,正常
Day01-08:39,1,8,39,24.4,58.9,6.7,772.0,80.6,38.8,0,正常
Day01-08:40,1,8,40,24.8,58.2,9.3,781.0,90.8,38.9,0,正常
Day01-08:41,1,8,41,24.4,57.6,8.5,889.0,87.9,38.4,0,正常
Day01-08:42,1,8,42,24.7,59.3,8.8,874.0,84.6,38.4,0,正常
Day01-08:43,1,8,43,24.4,58.9,9.1,778.0,89.9,38.5,0,正常
Day01-08:44,1,8,44,24.7,59.5,9.3,794.0,86.8,38.5,0,正常
Day01-08:45,1,8,45,24.9,57.9,7.2,857.0,97.5,38.9,0,正常
Day01-08:46,1,8,46,24.0,57.9,8.5,795.0,93.2,38.3,0,正常
Day01-08:47,1,8,47,24.7,57.8,6.0,741.0,84.3,39.1,0,正常
Day01-08:48,1,8,48,24.6,58.8,10.7,751.0,96.6,38.1,0,正常
Day01-08:49,1,8,49,24.6,58.4,8.0,817.0,96.4,38.9,0,正常
Day01-08:50,1,8,50,24.8,57.5,11.3,777.0,98.7,38.4,0,正常
Day01-08:51,1,8,51,24.7,58.5,5.0,738.0,92.7,38.6,0,正常
Day01-08:52,1,8,52,25.1,60.7,7.1,766.0,91.0,37.9,0,正常
Day01-08:53,1,8,53,24.6,58.2,9.4,763.0,87.8,38.4,0,正常
Day01-08:54,1,8,54,24.7,56.4,7.8,878.0,94.3,38.3,0,正常
Day01-08:55,1,8,55,24.6,56.2,11.0,728.0,96.8,38.6,0,正常
Day01-08:56,1,8,56,24.9,58.6,9.7,844.0,85.5,38.3,0,正常
Day01-08:57,1,8,57,24.6,57.6,10.6,845.0,87.3,37.9,0,正常
Day01-08:58,1,8,58,24.8,60.0,8.1,810.0,93.1,38.2,0,正常
Day01-08:59,1,8,59,25.0,59.0,6.9,742.0,84.0,38.7,0,正常
Day01-09:00,1,9,0,25.4,58.2,8.9,927.0,62.3,38.9,0,正常
Day01-09:01,1,9,1,24.8,56.7,8.4,847.0,69.0,38.1,0,正常
Day01-09:02,1,9,2,24.8,56.7,6.2,931.0,60.6,38.3,0,正常
Day01-09:03,1,9,3,24.9,56.1,9.9,907.0,62.3,38.6,0,正常
Day01-09:04,1,9,4,25.0,57.5,10.5,980.0,61.3,38.4,0,正常
Day01-09:05,1,9,5,25.2,58.0,9.2,913.0,58.0,38.4,0,正常
Day01-09:06,1,9,6,24.3,57.4,8.6,826.0,54.1,38.2,0,正常
Day01-09:07,1,9,7,24.7,57.6,7.5,852.0,65.3,38.6,0,正常
Day01-09:08,1,9,8,24.9,56.8,8.8,880.0,60.0,39.0,0,正常
Day01-09:09,1,9,9,24.9,57.8,10.0,890.0,71.4,38.2,0,正常
Day01-09:10,1,9,10,25.2,58.0,11.1,918.0,71.9,38.6,0,正常
Day01-09:11,1,9,11,24.7,55.0,8.2,793.0,63.3,38.1,0,正常
Day01-09:12,1,9,12,24.8,56.5,7.2,898.0,60.6,38.2,0,正常
Day01-09:13,1,9,13,25.3,56.5,8.9,948.0,63.7,38.2,0,正常
Day01-09:14,1,9,14,24.9,57.7,6.0,887.0,65.1,39.0,0,正常
Day01-09:15,1,9,15,24.8,56.1,5.7,824.0,66.7,38.7,0,正常
Day01-09:16,1,9,16,24.2,54.8,8.7,834.0,66.8,38.6,0,正常
Day01-09:17,1,9,17,24.7,56.9,8.6,833.0,57.2,38.3,0,正常
Day01-09:18,1,9,18,25.0,55.9,8.9,960.0,68.8,38.5,0,正常
Day01-09:19,1,9,19,24.7,57.5,8.5,831.0,66.0,38.9,0,正常
Day01-09:20,1,9,20,25.3,56.9,6.4,857.0,61.1,38.4,0,正常
Day01-09:21,1,9,21,24.5,57.8,8.4,984.0,68.3,38.7,0,正常
Day01-09:22,1,9,22,24.8,57.4,8.3,902.0,58.3,38.6,0,正常
Day01-09:23,1,9,23,24.9,55.7,8.6,871.0,75.7,38.1,0,正常
Day01-09:24,1,9,24,24.8,55.8,11.1,877.0,63.2,38.8,0,正常
Day01-09:25,1,9,25,25.0,56.9,10.6,965.0,65.3,38.7,0,正常
Day01-09:26,1,9,26,24.7,56.8,8.9,977.0,64.9,38.7,0,正常
Day01-09:27,1,9,27,25.1,58.0,8.8,924.0,69.2,38.6,0,正常
Day01-09:28,1,9,28,25.3,58.7,9.2,845.0,64.7,38.9,0,正常
Day01-09:29,1,9,29,25.2,57.3,9.3,911.0,59.9,38.1,0,正常
Day01-09:30,1,9,30,24.8,58.8,8.6,890.0,75.3,38.8,0,正常
Day01-09:31,1,9,31,25.4,59.5,9.1,859.0,70.1,38.2,0,正常
Day01-09:32,1,9,32,25.2,56.4,11.6,892.0,66.3,38.8,0,正常
Day01-09:33,1,9,33,25.2,56.4,7.8,926.0,59.4,38.8,0,正常
Day01-09:34,1,9,34,24.8,56.5,8.6,932.0,61.5,38.5,0,正常
Day01-09:35,1,9,35,24.6,57.6,7.1,870.0,59.1,38.8,0,正常
Day01-09:36,1,9,36,24.6,56.9,8.3,834.0,66.1,38.1,0,正常
Day01-09:37,1,9,37,25.1,56.5,9.9,841.0,61.0,38.6,0,正常
Day01-09:38,1,9,38,24.6,56.3,9.0,830.0,60.1,38.6,0,正常
Day01-09:39,1,9,39,24.7,56.8,10.7,828.0,67.4,38.1,0,正常
Day01-09:40,1,9,40,25.0,56.8,10.1,842.0,66.0,38.5,0,正常
Day01-09:41,1,9,41,24.6,57.0,7.6,903.0,62.4,38.3,0,正常
Day01-09:42,1,9,42,24.8,58.4,5.7,926.0,63.1,38.8,0,正常
Day01-09:43,1,9,43,24.9,58.3,7.6,823.0,69.2,38.9,0,正常
Day01-09:44,1,9,44,25.3,56.7,6.6,782.0,65.0,38.4,0,正常
Day01-09:45,1,9,45,24.8,56.6,9.4,827.0,54.5,38.7,0,正常
Day01-09:46,1,9,46,25.2,58.1,9.0,822.0,62.3,38.5,0,正常
Day01-09:47,1,9,47,25.2,55.5,8.6,896.0,56.3,39.0,0,正常
Day01-09:48,1,9,48,24.4,56.6,7.1,956.0,68.1,39.1,0,正常
Day01-09:49,1,9,49,25.1,55.9,6.7,851.0,63.6,38.7,0,正常
Day01-09:50,1,9,50,25.7,57.1,8.5,817.0,65.0,38.9,0,正常
Day01-09:51,1,9,51,25.0,56.7,7.7,877.0,61.1,38.9,0,正常
Day01-09:52,1,9,52,25.2,56.6,7.1,926.0,66.8,38.5,0,正常
Day01-09:53,1,9,53,25.2,57.6,5.6,909.0,67.6,38.4,0,正常
Day01-09:54,1,9,54,25.2,58.4,8.7,946.0,57.2,38.9,0,正常
Day01-09:55,1,9,55,24.9,55.1,8.5,940.0,65.4,38.2,0,正常
Day01-09:56,1,9,56,24.9,57.4,9.0,910.0,67.9,38.2,0,正常
Day01-09:57,1,9,57,24.6,56.3,6.2,852.0,71.3,38.8,0,正常
Day01-09:58,1,9,58,24.7,57.8,5.9,870.0,57.8,38.5,0,正常
Day01-09:59,1,9,59,24.6,57.0,9.5,851.0,67.2,38.8,0,正常
Day01-10:00,1,10,0,25.3,56.9,9.9,931.0,67.8,38.7,0,正常
Day01-10:01,1,10,1,25.0,55.7,10.4,919.0,75.2,38.6,0,正常
Day01-10:02,1,10,2,25.1,56.8,8.8,951.0,64.1,38.5,0,正常
Day01-10:03,1,10,3,25.0,56.3,13.3,993.0,58.1,38.6,0,正常
Day01-10:04,1,10,4,24.5,58.1,9.5,928.0,71.5,38.4,0,正常
Day01-10:05,1,10,5,25.4,56.5,8.9,975.0,66.4,38.8,0,正常
Day01-10:06,1,10,6,25.0,56.6,8.7,883.0,64.2,38.7,0,正常
Day01-10:07,1,10,7,24.8,56.5,10.5,991.0,59.0,38.6,0,正常
Day01-10:08,1,10,8,25.0,56.2,10.1,934.0,56.9,38.4,0,正常
Day01-10:09,1,10,9,25.1,58.1,12.0,925.0,68.2,38.6,0,正常
Day01-10:10,1,10,10,25.3,54.9,9.3,896.0,62.6,38.3,0,正常
Day01-10:11,1,10,11,25.3,58.7,9.9,966.0,58.9,38.6,0,正常
Day01-10:12,1,10,12,24.8,54.6,9.3,902.0,62.9,38.7,0,正常
Day01-10:13,1,10,13,25.4,57.3,8.8,807.0,70.9,38.3,0,正常
Day01-10:14,1,10,14,25.4,56.8,9.2,922.0,56.1,38.9,0,正常
Day01-10:15,1,10,15,25.3,57.9,5.9,1006.0,71.3,38.5,0,正常
Day01-10:16,1,10,16,25.4,56.5,11.8,974.0,62.7,38.6,0,正常
Day01-10:17,1,10,17,24.8,55.9,8.7,867.0,63.8,37.8,0,正常
Day01-10:18,1,10,18,24.7,55.2,9.6,940.0,62.8,38.7,0,正常
Day01-10:19,1,10,19,24.6,57.8,8.4,1079.0,55.4,38.8,0,正常
Day01-10:20,1,10,20,25.1,57.1,7.1,947.0,67.4,38.3,0,正常
Day01-10:21,1,10,21,24.8,55.9,11.3,947.0,64.1,38.3,0,正常
Day01-10:22,1,10,22,24.9,56.8,11.0,992.0,69.2,38.7,0,正常
Day01-10:23,1,10,23,24.9,57.5,10.5,846.0,67.6,38.9,0,正常
Day01-10:24,1,10,24,25.0,56.0,8.1,1048.0,62.9,38.3,0,正常
Day01-10:25,1,10,25,24.9,58.5,11.5,1015.0,47.4,38.2,0,正常
Day01-10:26,1,10,26,24.8,57.7,7.8,973.0,69.6,38.8,0,正常
Day01-10:27,1,10,27,24.5,56.3,11.4,977.0,74.1,38.6,0,正常
Day01-10:28,1,10,28,24.9,57.5,10.6,922.0,72.0,38.7,0,正常
Day01-10:29,1,10,29,24.9,56.7,9.0,905.0,72.6,38.2,0,正常
Day01-10:30,1,10,30,24.7,56.3,14.8,985.0,59.9,38.0,0,正常
Day01-10:31,1,10,31,24.8,55.7,7.2,964.0,61.9,39.0,0,正常
Day01-10:32,1,10,32,25.0,56.4,11.3,1020.0,63.7,37.8,0,正常
Day01-10:33,1,10,33,24.2,56.1,8.1,916.0,60.5,38.4,0,正常
Day01-10:34,1,10,34,25.1,56.7,9.4,949.0,75.2,38.8,0,正常
Day01-10:35,1,10,35,25.2,58.0,9.9,919.0,73.0,38.7,0,正常
Day01-10:36,1,10,36,24.8,55.9,9.1,926.0,71.0,38.9,0,正常
Day01-10:37,1,10,37,25.5,56.6,7.4,937.0,68.5,38.4,0,正常
Day01-10:38,1,10,38,24.9,58.4,8.4,1033.0,53.5,38.5,0,正常
Day01-10:39,1,10,39,25.4,57.3,11.9,945.0,57.2,38.7,0,正常
Day01-10:40,1,10,40,24.9,56.3,10.6,919.0,66.3,38.5,0,正常
Day01-10:41,1,10,41,25.2,58.1,5.6,950.0,61.1,38.9,0,正常
Day01-10:42,1,10,42,25.2,57.9,8.6,908.0,70.4,38.4,0,正常
